x,z
2685.812744140625,6060.96875
2685.807861328125,6060.9736328125
2685.746337890625,6061.0361328125
2685.606689453125,6061.1787109375
2685.241943359375,6061.55029296875
2684.384033203125,6062.4248046875
2682.532470703125,6064.31201171875
2678.814208984375,6068.10302734375
2671.90673828125,6075.14697265625
2670.65771484375,6076.42333984375
2669.480224609375,6077.62646484375
2668.301025390625,6078.83154296875
2667.1201171875,6080.0380859375
2665.937255859375,6081.24658203125
2664.752685546875,6082.45703125
2663.566162109375,6083.66943359375
2662.377685546875,6084.8837890625
2661.1875,6086.099609375
2659.995361328125,6087.31787109375
2658.801513671875,6088.53759765625
2657.60595703125,6089.7587890625
2656.408447265625,6090.982421875
2655.208984375,6092.20751953125
2654.0078125,6093.43408203125
2652.804931640625,6094.66259765625
2651.60009765625,6095.89306640625
2650.3935546875,6097.125
2649.185302734375,6098.35888671875
2647.97509765625,6099.5947265625
2646.76318359375,6100.83251953125
2645.549560546875,6102.07177734375
2644.333984375,6103.31298828125
2643.11669921875,6104.55615234375
2641.89794921875,6105.80078125
2640.67724609375,6107.04736328125
2639.455078125,6108.2958984375
2638.2314453125,6109.5458984375
2637.005859375,6110.7978515625
2635.778564453125,6112.05126953125
2634.549560546875,6113.30712890625
2633.31884765625,6114.564453125
2632.08642578125,6115.8232421875
2630.852294921875,6117.08447265625
2629.6162109375,6118.3466796875
2628.378662109375,6119.611328125
2627.1396484375,6120.876953125
2625.89892578125,6122.14501953125
2624.656494140625,6123.41455078125
2623.412353515625,6124.685546875
2622.16650390625,6125.95849609375
2620.9189453125,6127.2333984375
2619.669921875,6128.51025390625
2618.419189453125,6129.7880859375
2617.1669921875,6131.068359375
2615.9130859375,6132.35009765625
2614.65771484375,6133.63330078125
2613.40087890625,6134.91796875
2612.14208984375,6136.205078125
2610.8818359375,6137.4931640625
2609.619873046875,6138.783203125
2608.356201171875,6140.07470703125
2607.0908203125,6141.3681640625
2605.823974609375,6142.6630859375
2604.555419921875,6143.9599609375
2603.28564453125,6145.25830078125
2602.01416015625,6146.55810546875
2600.741455078125,6147.8603515625
2599.46728515625,6149.1640625
2598.19189453125,6150.4697265625
2596.915283203125,6151.77734375
2595.637451171875,6153.0869140625
2594.3583984375,6154.39892578125
2593.078125,6155.71240234375
2591.796630859375,6157.0283203125
2590.513916015625,6158.345703125
2589.22998046875,6159.66552734375
2587.945068359375,6160.98681640625
2586.65869140625,6162.31005859375
2585.37109375,6163.63525390625
2584.082275390625,6164.9619140625
2582.7919921875,6166.2900390625
2581.5,6167.6201171875
2580.20654296875,6168.95166015625
2578.911376953125,6170.28466796875
2577.61474609375,6171.61962890625
2576.31640625,6172.95556640625
2575.016357421875,6174.29296875
2573.71484375,6175.6318359375
2572.41162109375,6176.97216796875
2571.106689453125,6178.31396484375
2569.80029296875,6179.6572265625
2568.4921875,6181.001953125
2567.1826171875,6182.34814453125
2565.871337890625,6183.69580078125
2564.55859375,6185.044921875
2563.244384765625,6186.3955078125
2561.9287109375,6187.74755859375
2560.611572265625,6189.1015625
2559.29296875,6190.45654296875
2557.972900390625,6191.8134765625
2556.6513671875,6193.171875
2555.32861328125,6194.53173828125
2554.004150390625,6195.89306640625
2552.678466796875,6197.25634765625
2551.35107421875,6198.62060546875
2550.0224609375,6199.98681640625
2548.6923828125,6201.3544921875
2547.361083984375,6202.72412109375
2546.0283203125,6204.0947265625
2544.694091796875,6205.466796875
2543.358642578125,6206.84033203125
2542.021484375,6208.2158203125
2540.682861328125,6209.591796875
2539.342529296875,6210.9697265625
2538.00048828125,6212.3486328125
2536.65673828125,6213.728515625
2535.311279296875,6215.10986328125
2533.964111328125,6216.49267578125
2532.615234375,6217.87646484375
2531.2646484375,6219.26123046875
2529.91259765625,6220.64697265625
2528.558837890625,6222.03369140625
2527.20361328125,6223.421875
2525.8466796875,6224.8115234375
2524.48828125,6226.20263671875
2523.12841796875,6227.5947265625
2521.767333984375,6228.98828125
2520.40478515625,6230.38330078125
2519.041015625,6231.77978515625
2517.67626953125,6233.17822265625
2516.31005859375,6234.57763671875
2514.94287109375,6235.978515625
2513.574462890625,6237.380859375
2512.204833984375,6238.78515625
2510.834228515625,6240.19091796875
2509.462158203125,6241.59814453125
2508.089111328125,6243.00732421875
2506.71484375,6244.41748046875
2505.33935546875,6245.8291015625
2503.962890625,6247.24169921875
2502.584716796875,6248.65625
2501.205322265625,6250.07177734375
2499.824462890625,6251.48828125
2498.442138671875,6252.90625
2497.05810546875,6254.32470703125
2495.672607421875,6255.74462890625
2494.28564453125,6257.16552734375
2492.89697265625,6258.587890625
2491.5068359375,6260.0107421875
2490.115234375,6261.43505859375
2488.72216796875,6262.85986328125
2487.32763671875,6264.2861328125
2485.931640625,6265.71337890625
2484.5341796875,6267.1416015625
2483.135009765625,6268.57080078125
2481.734619140625,6270.00146484375
2480.332763671875,6271.43310546875
2478.9296875,6272.86572265625
2477.525146484375,6274.29931640625
